ranking,score,title,number_of_episodes,emission_date,number_members,url
13061,5.04,Shin Saru Kani Gassen,Movie (1 eps),1939 - 1939,622 members,https://myanimelist.net/anime/30045/Shin_Saru_Kani_Gassen
13062,5.04,Shukka Fuufu,Special (1 eps),Oct 2014 - Oct 2014,270 members,https://myanimelist.net/anime/36674/Shukka_Fuufu
13063,5.04,Tenbatsu Angel Rabbie☆,OVA (1 eps),Jan 2004 - Jan 2004,"2,341 members",https://myanimelist.net/anime/681/Tenbatsu_Angel_Rabbie☆
13064,5.04,the FLY BanD!,Special (1 eps),1998 - 1998,394 members,https://myanimelist.net/anime/34719/the_FLY_BanD
13065,5.03,Kitsutsuki Keikaku,Movie (1 eps),1966 - 1966,527 members,https://myanimelist.net/anime/13085/Kitsutsuki_Keikaku
13066,5.03,Kojin Toshi,Movie (1 eps),1990 - 1990,478 members,https://myanimelist.net/anime/31587/Kojin_Toshi
13067,5.03,Mighty Thor: Battle Royale,ONA (1 eps),Oct 2017 - Oct 2017,396 members,https://myanimelist.net/anime/36712/Mighty_Thor__Battle_Royale
13068,5.03,Milky Passion: Dougenzaka - Ai no Shiro,OVA (1 eps),Jun 1990 - Jun 1990,"1,112 members",https://myanimelist.net/anime/16954/Milky_Passion__Dougenzaka_-_Ai_no_Shiro
13069,5.03,Natsumi Step!,Music (1 eps),2003 - 2003,407 members,https://myanimelist.net/anime/21891/Natsumi_Step
13070,5.03,Oshiruko,ONA (1 eps),2005 - 2005,"1,200 members",https://myanimelist.net/anime/5880/Oshiruko
13071,5.03,Shashinki '87,Movie (1 eps),1987 - 1987,388 members,https://myanimelist.net/anime/31265/Shashinki_87
13072,5.03,Sheep in the Island,Special (2 eps),2004 - 2004,323 members,https://myanimelist.net/anime/25979/Sheep_in_the_Island
13073,5.03,Spring Stranger,Music (1 eps),Apr 2009 - Apr 2009,384 members,https://myanimelist.net/anime/32868/Spring_Stranger
13074,5.03,Tengu Taiji,Movie (1 eps),Jun 1934 - Jun 1934,"1,250 members",https://myanimelist.net/anime/6837/Tengu_Taiji
13075,5.03,Abstract feat. Alkama,Movie (1 eps),Aug 2017 - Aug 2017,729 members,https://myanimelist.net/anime/36182/Abstract_feat_Alkama
13076,5.03,Beppu x Peeping Life,ONA (1 eps),Nov 2014 - Nov 2014,555 members,https://myanimelist.net/anime/29731/Beppu_x_Peeping_Life
13077,5.03,Body Jack: Tanoshii Yutai Ridatsu,OVA (1 eps),Jan 1987 - Jan 1987,"2,976 members",https://myanimelist.net/anime/4149/Body_Jack__Tanoshii_Yutai_Ridatsu
13078,5.03,Chou Kidougai-ku: Kashiwa-no-Ha,ONA (1 eps),Sep 2015 - Sep 2015,"1,007 members",https://myanimelist.net/anime/31749/Chou_Kidougai-ku__Kashiwa-no-Ha
13079,5.03,Copy,Music (1 eps),Dec 2010 - Dec 2010,223 members,https://myanimelist.net/anime/38811/Copy
13080,5.03,Kana Kana Kazoku: Shinnen no Goaisatsu,ONA (1 eps),Jan 2015 - Jan 2015,366 members,https://myanimelist.net/anime/30443/Kana_Kana_Kazoku__Shinnen_no_Goaisatsu
13081,5.03,Kemurigusa Monogatari,Movie (1 eps),1926 - 1926,"1,115 members",https://myanimelist.net/anime/28691/Kemurigusa_Monogatari
13082,5.03,Tori,Movie (1 eps),1985 - 1985,435 members,https://myanimelist.net/anime/30336/Tori
13083,5.03,Uchiko no Mama to Okaasan,ONA (1 eps),May 2011 - May 2011,407 members,https://myanimelist.net/anime/37549/Uchiko_no_Mama_to_Okaasan
13084,5.02,Universal Mind,Music (1 eps),Sep 2016 - Sep 2016,269 members,https://myanimelist.net/anime/36063/Universal_Mind
13085,5.02,Kinken Chochiku Shiobara Tasuke,Movie (1 eps),1925 - 1925,444 members,https://myanimelist.net/anime/29555/Kinken_Chochiku_Shiobara_Tasuke
13086,5.02,Kirin no Otenki Mama-san,Special (12 eps),Jun 1964 - Oct 1984,500 members,https://myanimelist.net/anime/30079/Kirin_no_Otenki_Mama-san
13087,5.02,Kujakuou: Sengoku Tensei,ONA (1 eps),Oct 2014 - Oct 2014,733 members,https://myanimelist.net/anime/28151/Kujakuou__Sengoku_Tensei
13088,5.02,Kujira (1952),Movie (1 eps),Dec 1952 - Dec 1952,"1,354 members",https://myanimelist.net/anime/7528/Kujira_1952
13089,5.02,Maabou no Kinoshita Toukichirou,Movie (1 eps),Dec 1938 - Dec 1938,"1,242 members",https://myanimelist.net/anime/6841/Maabou_no_Kinoshita_Toukichirou
13090,5.02,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,OVA (1 eps),Mar 2012 - Mar 2012,"4,417 members",https://myanimelist.net/anime/13835/Marimo_no_Hana__Saikyou_Butouha_Shougakusei_Densetsu
13091,5.02,Metropolitan Museum,Music (1 eps),Apr 1984 - Apr 1984,577 members,https://myanimelist.net/anime/8730/Metropolitan_Museum
13092,5.02,Oshiri Kajiri Mushi (TV),TV (20 eps),Oct 2012 - Feb 2013,"1,425 members",https://myanimelist.net/anime/15545/Oshiri_Kajiri_Mushi_TV
13093,5.02,Soukihei MD Geist 2: Death Force,OVA (1 eps),Mar 1996 - Mar 1996,"8,048 members",https://myanimelist.net/anime/1286/Soukihei_MD_Geist_2__Death_Force
13094,5.02,Speed,Movie (1 eps),Jan 1980 - Jan 1980,"1,329 members",https://myanimelist.net/anime/3799/Speed
13095,5.02,20-dai no Heya-hen,Special (1 eps),Jan 2015 - Jan 2015,"2,115 members",https://myanimelist.net/anime/29347/20-dai_no_Heya-hen
13096,5.02,Heungnyong Wang gwa Bihodongja,Movie (1 eps),Dec 1982 - Dec 1982,461 members,https://myanimelist.net/anime/18273/Heungnyong_Wang_gwa_Bihodongja
13097,5.02,Joubuna Tire!,Special (1 eps),1980 - 1980,976 members,https://myanimelist.net/anime/34930/Joubuna_Tire
13098,5.01,Animatope,Special (1 eps),Jan 2011 - Jan 2011,353 members,https://myanimelist.net/anime/40003/Animatope
13099,5.01,Aru Asa Dummy Head Mic ni Natteita Ore-kun no Jinsei,TV (12 eps),Oct 2022 - Dec 2022,"17,651 members",https://myanimelist.net/anime/52381/Aru_Asa_Dummy_Head_Mic_ni_Natteita_Ore-kun_no_Jinsei
13100,5.01,Ikedaya Soudou,Movie (1 eps),1961 - 1961,361 members,https://myanimelist.net/anime/29651/Ikedaya_Soudou
13101,5.02,Insomniac,Music (1 eps),2008 - 2008,409 members,https://myanimelist.net/anime/29955/Insomniac
13102,5.01,Karma,Movie (1 eps),1977 - 1977,548 members,https://myanimelist.net/anime/29661/Karma
13103,5.01,Ki Renka,Movie (1 eps),1971 - 1971,467 members,https://myanimelist.net/anime/29679/Ki_Renka
13104,5.01,Ki-No-Ko,Movie (1 eps),2001 - 2001,280 members,https://myanimelist.net/anime/52656/Ki-No-Ko
13105,5.01,Tousan no Tsukutta Uta,Music (1 eps),Dec 1982 - Dec 1982,437 members,https://myanimelist.net/anime/8733/Tousan_no_Tsukutta_Uta
13106,5.01,Megumi to Taiyou: Kajuu Gummi Tweet Love Story,Special (1 eps),May 2011 - Nov 2011,"1,690 members",https://myanimelist.net/anime/25265/Megumi_to_Taiyou__Kajuu_Gummi_Tweet_Love_Story
13107,5.01,Orangutan,Music (1 eps),Feb 1980 - Feb 1980,319 members,https://myanimelist.net/anime/29053/Orangutan
13108,5.01,PiKA PiKA,Movie (1 eps),2006 - 2006,610 members,https://myanimelist.net/anime/28655/PiKA_PiKA
13109,5.01,Saru Kani Gassen (Yokoku),ONA (1 eps),Jul 2012 - Jul 2012,283 members,https://myanimelist.net/anime/33860/Saru_Kani_Gassen_Yokoku
13110,5.01,Tenka Hyakken: Meiji-kan e Youkoso!,TV (12 eps),Oct 2019 - Dec 2019,"8,357 members",https://myanimelist.net/anime/40320/Tenka_Hyakken__Meiji-kan_e_Youkoso
13111,5.00,Kitsune no Home Run Ou,Movie (1 eps),Sep 1949 - Sep 1949,592 members,https://myanimelist.net/anime/28035/Kitsune_no_Home_Run_Ou
13112,5.00,Master of Torque: Epilogue,ONA (1 eps),Dec 2016 - Dec 2016,624 members,https://myanimelist.net/anime/34625/Master_of_Torque__Epilogue
13113,5.00,Miira no Yume,Movie (1 eps),1989 - 1989,512 members,https://myanimelist.net/anime/31268/Miira_no_Yume
13114,5.00,Ofuro no Kazoe Uta,Music (1 eps),1980 - 1980,367 members,https://myanimelist.net/anime/28197/Ofuro_no_Kazoe_Uta
13115,5.00,Recorder,Movie (1 eps),2006 - 2006,931 members,https://myanimelist.net/anime/29771/Recorder
13116,5.00,Ringo to Shoujo,Movie (1 eps),Dec 1982 - Dec 1982,329 members,https://myanimelist.net/anime/42234/Ringo_to_Shoujo
13117,5.00,Sougiya to Inu,Movie (1 eps),2010 - 2010,899 members,https://myanimelist.net/anime/28953/Sougiya_to_Inu
13118,5.00,Sunny,Music (1 eps),Sep 2019 - Sep 2019,274 members,https://myanimelist.net/anime/40441/Sunny
13119,5.00,Genei Toshi,Movie (1 eps),1967 - 1967,398 members,https://myanimelist.net/anime/29665/Genei_Toshi
13120,5.00,Hane,Music (1 eps),Aug 2011 - Aug 2011,413 members,https://myanimelist.net/anime/32767/Hane
13121,5.00,Usogui,OVA (1 eps),Oct 2012 - Oct 2012,"2,112 members",https://myanimelist.net/anime/13303/Usogui
13122,5.00,Utsukushii Hoshi,Movie (1 eps),1974 - 1974,450 members,https://myanimelist.net/anime/30330/Utsukushii_Hoshi
13123,5.00,Yume no Kakera,Music (1 eps),Jan 2006 - Jan 2006,"1,251 members",https://myanimelist.net/anime/5017/Yume_no_Kakera
13124,5.00,Yuuki Hitotsu wo Tomo ni Shite,Music (1 eps),Oct 1975 - Oct 1975,469 members,https://myanimelist.net/anime/8732/Yuuki_Hitotsu_wo_Tomo_ni_Shite
13125,5.00,Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou,Special (5 eps),Apr 2009 - Aug 2009,"8,341 members",https://myanimelist.net/anime/19945/Zoku_Natsume_Yuujinchou__3D_Nyanko-sensei_Gekijou
13126,4.99,Waanabi.jk,Special (2 eps),Jul 2013 - Sep 2015,"1,335 members",https://myanimelist.net/anime/19811/Waanabijk
13127,4.99,Wakuwaku♥Nukegake Daisakusen,Music (1 eps),Apr 2007 - Apr 2007,369 members,https://myanimelist.net/anime/33124/Wakuwaku♥Nukegake_Daisakusen
13128,4.99,Kintarou Taiiku Nikki,Movie (1 eps),Sep 1940 - Sep 1940,661 members,https://myanimelist.net/anime/7501/Kintarou_Taiiku_Nikki
13129,4.99,Norakuro Gochou,Movie (1 eps),Mar 1934 - Mar 1934,"1,172 members",https://myanimelist.net/anime/4394/Norakuro_Gochou
13130,4.99,Norakuro Nitouhei: Kyouren no Maki,Movie (1 eps),Jun 1933 - Jun 1933,"1,092 members",https://myanimelist.net/anime/5871/Norakuro_Nitouhei__Kyouren_no_Maki
13131,4.99,Oira no Hijouji,Movie (1 eps),1936 - 1936,501 members,https://myanimelist.net/anime/35394/Oira_no_Hijouji
13132,4.99,PuriGorota: Uchuu no Yuujou Daibouken,OVA (1 eps),Nov 2008 - Nov 2008,"3,242 members",https://myanimelist.net/anime/5656/PuriGorota__Uchuu_no_Yuujou_Daibouken
13133,4.99,Symphonic Variations,Music (1 eps),Jun 1976 - Jun 1976,397 members,https://myanimelist.net/anime/30074/Symphonic_Variations
13134,4.99,Tanahashi Hiroshi X Mameshiba Pro Wrestling,Special (2 eps),Jul 2013 - Aug 2014,681 members,https://myanimelist.net/anime/33543/Tanahashi_Hiroshi_X_Mameshiba_Pro_Wrestling
13135,4.99,009 Re:Cyborg x Zip,ONA (10 eps),Oct 2012 - Oct 2012,"1,459 members",https://myanimelist.net/anime/32737/009_Re_Cyborg_x_Zip
13136,4.99,Chainsaw Maid Episode 0,Special (1 eps),Oct 2010 - Oct 2010,"2,097 members",https://myanimelist.net/anime/37742/Chainsaw_Maid_Episode_0
13137,4.99,Chinka,Special (1 eps),Mar 2010 - Mar 2010,477 members,https://myanimelist.net/anime/29609/Chinka
13138,4.99,Fujinkoron-senpai,ONA (1 eps),May 2016 - May 2016,438 members,https://myanimelist.net/anime/33872/Fujinkoron-senpai
13139,4.99,Ice Fist,Music (1 eps),May 2014 - May 2014,422 members,https://myanimelist.net/anime/36096/Ice_Fist
13140,4.99,Issunboushi: Chibisuke Monogatari,Movie (1 eps),May 1935 - May 1935,"1,151 members",https://myanimelist.net/anime/6836/Issunboushi__Chibisuke_Monogatari
13141,4.98,Asobuild Concept Video,ONA (1 eps),Mar 2019 - Mar 2019,394 members,https://myanimelist.net/anime/39498/Asobuild_Concept_Video
13142,4.98,Baguda-jou no Touzoku,Movie (1 eps),Oct 1926 - Oct 1926,"1,557 members",https://myanimelist.net/anime/28041/Baguda-jou_no_Touzoku
13143,4.98,Beachside Lover,Music (1 eps),Sep 2016 - Sep 2016,325 members,https://myanimelist.net/anime/36489/Beachside_Lover
13144,4.98,Choujin Gakuen Gowcaizer: The Voltage Fighters,OVA (3 eps),Sep 1996 - Jan 1997,"4,138 members",https://myanimelist.net/anime/1560/Choujin_Gakuen_Gowcaizer__The_Voltage_Fighters
13145,4.98,Doubutsu Mura no Sports Day,Movie (1 eps),1932 - 1932,"1,051 members",https://myanimelist.net/anime/5872/Doubutsu_Mura_no_Sports_Day
13146,4.98,Feng Ji Yun Nu,OVA (1 eps),Aug 2004 - Aug 2004,459 members,https://myanimelist.net/anime/29961/Feng_Ji_Yun_Nu
13147,4.98,Hana to Chou,Movie (1 eps),Oct 1954 - Oct 1954,976 members,https://myanimelist.net/anime/7530/Hana_to_Chou
13148,4.98,Hon Ran,OVA (1 eps),Jul 1993 - Jul 1993,"1,953 members",https://myanimelist.net/anime/6090/Hon_Ran
13149,4.98,Houkago Pilot,Movie (1 eps),2008 - 2008,218 members,https://myanimelist.net/anime/42576/Houkago_Pilot
13150,4.98,Kamishibai Kintarou no Maki,Movie (1 eps),1934 - 1934,548 members,https://myanimelist.net/anime/35400/Kamishibai_Kintarou_no_Maki
13151,4.98,Ultra Dino Makera,Special (1 eps),2008 - 2008,307 members,https://myanimelist.net/anime/25981/Ultra_Dino_Makera
13152,4.98,Ultrasonico,ONA (1 eps),Apr 2017 - Apr 2017,"2,088 members",https://myanimelist.net/anime/35329/Ultrasonico
13153,4.98,Yans! Gans! Meat or Die Episode 0,Special (1 eps),Nov 2008 - Nov 2008,301 members,https://myanimelist.net/anime/33927/Yans_Gans_Meat_or_Die_Episode_0
13154,4.98,Yellow,Movie (1 eps),2003 - 2003,716 members,https://myanimelist.net/anime/29904/Yellow
13155,4.98,Kunchi,ONA (1 eps),Oct 2012 - Oct 2012,301 members,https://myanimelist.net/anime/38505/Kunchi
13156,4.98,Nosferatu,Music (1 eps),Feb 2012 - Feb 2012,363 members,https://myanimelist.net/anime/36115/Nosferatu
13157,4.98,Otogi no Kuni no Birthday,Music (1 eps),Dec 1988 - Dec 1988,386 members,https://myanimelist.net/anime/14125/Otogi_no_Kuni_no_Birthday
13158,4.98,The Green Wind,Special (1 eps),Oct 2004 - Oct 2004,824 members,https://myanimelist.net/anime/13795/The_Green_Wind
13159,4.98,Tomato ni Natta Otokonoko,ONA (1 eps),Aug 2015 - Aug 2015,533 members,https://myanimelist.net/anime/31624/Tomato_ni_Natta_Otokonoko
13160,4.97,Kuripuri*Kuripura,Movie (1 eps),2008 - 2008,318 members,https://myanimelist.net/anime/30395/KuripuriKuripura
13161,4.97,Mattsu to Yanma to Moburi-san: Nanatsu no Hihou to Soratobu Oshiro,ONA (1 eps),Oct 2013 - Oct 2013,747 members,https://myanimelist.net/anime/27949/Mattsu_to_Yanma_to_Moburi-san__Nanatsu_no_Hihou_to_Soratobu_Oshiro
13162,4.97,Metamorphosis,Music (1 eps),Jun 2009 - Jun 2009,457 members,https://myanimelist.net/anime/36080/Metamorphosis
13163,4.97,Mimizu Monogatari,Movie (1 eps),1989 - 1989,416 members,https://myanimelist.net/anime/31582/Mimizu_Monogatari
13164,4.97,MTV ID (Shunsuke Saitou),Special (2 eps),2006 - 2007,495 members,https://myanimelist.net/anime/29933/MTV_ID_Shunsuke_Saitou
13165,4.97,Nowhereland,Music (1 eps),Nov 2016 - Nov 2016,464 members,https://myanimelist.net/anime/36158/Nowhereland
13166,4.97,Ougon no Hou: El Cantare no Rekishikan,Movie (1 eps),Oct 2003 - Oct 2003,914 members,https://myanimelist.net/anime/3496/Ougon_no_Hou__El_Cantare_no_Rekishikan
13167,4.97,Pata Pata Mama,Music (1 eps),1976 - 1976,308 members,https://myanimelist.net/anime/29459/Pata_Pata_Mama
13168,4.97,Potecco Babies,ONA (2 eps),May 2010 - Sep 2010,480 members,https://myanimelist.net/anime/8958/Potecco_Babies
13169,4.97,Saishuu Shiken Kujira,ONA (12 eps),Aug 2007 - Nov 2007,"5,378 members",https://myanimelist.net/anime/2967/Saishuu_Shiken_Kujira
13170,4.97,Annie,Music (1 eps),Aug 2018 - Aug 2018,299 members,https://myanimelist.net/anime/38191/Annie
13171,4.97,Doubutsu Mura no Daisodou,Movie (1 eps),1942 - 1942,785 members,https://myanimelist.net/anime/6848/Doubutsu_Mura_no_Daisodou
13172,4.97,Experiment,Movie (1 eps),1997 - 1997,467 members,https://myanimelist.net/anime/33114/Experiment
13173,4.97,Genma Taisen: Shinwa Zenya no Shou,TV (13 eps),Feb 2002 - May 2002,"1,979 members",https://myanimelist.net/anime/1705/Genma_Taisen__Shinwa_Zenya_no_Shou
13174,4.97,Urmă (Zanzou),Music (1 eps),Jan 2011 - Jan 2011,539 members,https://myanimelist.net/anime/32790/Urmă_Zanzou
13175,4.97,Yatterman x Toshiba,Special (1 eps),2008 - 2008,544 members,https://myanimelist.net/anime/29739/Yatterman_x_Toshiba
13176,4.96,Kuma ni Kuwarenu Otoko,Movie (1 eps),1948 - 1948,770 members,https://myanimelist.net/anime/6846/Kuma_ni_Kuwarenu_Otoko
13177,4.96,Lina Poe Poe,Music (1 eps),Jul 2008 - Jul 2008,273 members,https://myanimelist.net/anime/32784/Lina_Poe_Poe
13178,4.96,Mobile Dog House￥,Music (1 eps),Apr 2017 - Apr 2017,281 members,https://myanimelist.net/anime/35339/Mobile_Dog_House￥
13179,4.96,Promised Town,ONA (1 eps),Jun 2016 - Jun 2016,877 members,https://myanimelist.net/anime/33493/Promised_Town
13180,4.96,Shiawase no Uta,Music (1 eps),Oct 1984 - Oct 1984,371 members,https://myanimelist.net/anime/30081/Shiawase_no_Uta
13181,4.96,Shinsetsu Kachikachi Yama,Movie (1 eps),Nov 1936 - Nov 1936,764 members,https://myanimelist.net/anime/31912/Shinsetsu_Kachikachi_Yama
13182,4.96,Superfluid,ONA (1 eps),Apr 2007 - Apr 2007,400 members,https://myanimelist.net/anime/40105/Superfluid
13183,4.96,Tetopettenson,Music (1 eps),Oct 2002 - Oct 2002,309 members,https://myanimelist.net/anime/29856/Tetopettenson
13184,4.96,Aragne no Mushikago,Movie (1 eps),Aug 2018 - Aug 2018,"4,771 members",https://myanimelist.net/anime/34974/Aragne_no_Mushikago
13185,4.96,Balloon,ONA (1 eps),2013 - 2013,"1,009 members",https://myanimelist.net/anime/31309/Balloon
13186,4.96,Coffee Tadaiku,Movie (1 eps),2011 - 2011,894 members,https://myanimelist.net/anime/5299/Coffee_Tadaiku
13187,4.96,Genki-kun no Oshougatsu @ Tokyo-eki,ONA (1 eps),Dec 2012 - Dec 2012,365 members,https://myanimelist.net/anime/36744/Genki-kun_no_Oshougatsu__Tokyo-eki
13188,4.95,BAR Kiraware Yasai,TV (13 eps),Apr 2015 - Jun 2015,"2,677 members",https://myanimelist.net/anime/29865/BAR_Kiraware_Yasai
13189,4.95,Crack,Music (1 eps),Jul 2013 - Jul 2013,280 members,https://myanimelist.net/anime/38762/Crack
13190,4.95,Henkei Sakuhin Dai 1-ban,Movie (1 eps),1984 - 1984,408 members,https://myanimelist.net/anime/31584/Henkei_Sakuhin_Dai_1-ban
13191,4.95,Kitte no Nai Okurimono,Music (1 eps),Jun 1996 - Jun 1996,507 members,https://myanimelist.net/anime/8645/Kitte_no_Nai_Okurimono
13192,4.95,Kyutai Panic Adventure Returns!,Special (1 eps),Jul 2004 - Jul 2004,"2,391 members",https://myanimelist.net/anime/23935/Kyutai_Panic_Adventure_Returns
13193,4.95,Norakuro Nitouhei: Enshuu no Maki,Movie (1 eps),Jun 1933 - Jun 1933,"1,023 members",https://myanimelist.net/anime/4395/Norakuro_Nitouhei__Enshuu_no_Maki
13194,4.95,Riding the Storm,Music (1 eps),Jun 2007 - Jun 2007,306 members,https://myanimelist.net/anime/32851/Riding_the_Storm
13195,4.95,Roboteuwang Sseonsyakeu,Movie (1 eps),Jul 1985 - Jul 1985,460 members,https://myanimelist.net/anime/14781/Roboteuwang_Sseonsyakeu
13196,4.95,Ryokunohara Meikyuu,OVA (1 eps),May 1990 - May 1990,"4,677 members",https://myanimelist.net/anime/2219/Ryokunohara_Meikyuu
13197,4.94,KJ File,TV (13 eps),Jul 2022 - Oct 2022,"8,120 members",https://myanimelist.net/anime/51773/KJ_File
13198,4.94,SheepWolf,ONA (1 eps),Apr 2009 - Apr 2009,335 members,https://myanimelist.net/anime/26007/SheepWolf
13199,4.94,Shiri Play,Movie (1 eps),2005 - 2005,259 members,https://myanimelist.net/anime/41443/Shiri_Play
13200,4.94,Sol Levante,ONA (1 eps),Apr 2020 - Apr 2020,"18,777 members",https://myanimelist.net/anime/40597/Sol_Levante
13201,4.94,Tenpou Suikoden Neo,TV (5 eps),Feb 2013 - Mar 2013,"1,123 members",https://myanimelist.net/anime/17353/Tenpou_Suikoden_Neo
13202,4.94,Tokyo SOS,Movie (1 eps),2011 - 2011,319 members,https://myanimelist.net/anime/30408/Tokyo_SOS
13203,4.94,Alluptoyou,Music (1 eps),Oct 2016 - Oct 2016,427 members,https://myanimelist.net/anime/36092/Alluptoyou
13204,4.94,Beautiful Name,Movie (1 eps),1979 - 1979,423 members,https://myanimelist.net/anime/30078/Beautiful_Name
13205,4.94,Cabbage UFO,Music (1 eps),Jun 1984 - Jun 1984,439 members,https://myanimelist.net/anime/29455/Cabbage_UFO
13206,4.94,Dappys,TV (4 eps),May 2017 - Oct 2017,"1,077 members",https://myanimelist.net/anime/35516/Dappys
13207,4.94,Fukuro,Movie (1 eps),Nov 2001 - Nov 2001,355 members,https://myanimelist.net/anime/52638/Fukuro
13208,4.94,Hakuchuu Meikyuu,ONA (1 eps),2004 - 2004,355 members,https://myanimelist.net/anime/29972/Hakuchuu_Meikyuu
13209,4.94,Hanare Toride no Yonna,Movie (1 eps),Apr 2006 - Apr 2006,"2,684 members",https://myanimelist.net/anime/1031/Hanare_Toride_no_Yonna
13210,4.94,Higenashi Gogejabaru,Music (1 eps),Jun 1974 - Jun 1974,414 members,https://myanimelist.net/anime/21833/Higenashi_Gogejabaru
13211,4.94,Japanda,ONA (1 eps),Sep 2019 - Sep 2019,485 members,https://myanimelist.net/anime/40412/Japanda
13212,4.94,Jitensha-hen,Music (1 eps),Sep 2009 - Sep 2009,278 members,https://myanimelist.net/anime/32777/Jitensha-hen
13213,4.94,Kaito x Ansa,TV (12 eps),Jul 2017 - Sep 2017,"3,992 members",https://myanimelist.net/anime/34725/Kaito_x_Ansa
13214,4.94,Yadokari,ONA (1 eps),Oct 2011 - Oct 2011,347 members,https://myanimelist.net/anime/36669/Yadokari
13215,4.93,Yakan Gakkou no Ura-sensei,ONA (1 eps),Aug 2016 - Aug 2016,339 members,https://myanimelist.net/anime/36718/Yakan_Gakkou_no_Ura-sensei
13216,4.93,Yamaguchi Sanchi no Tsutomu-kun,Music (1 eps),Apr 1976 - Apr 1976,427 members,https://myanimelist.net/anime/30165/Yamaguchi_Sanchi_no_Tsutomu-kun
13217,4.93,"Zoojazoo ""Watashi no Onaka""",Music (1 eps),Dec 2015 - Dec 2015,374 members,https://myanimelist.net/anime/35734/Zoojazoo_Watashi_no_Onaka
13218,4.93,Nyancos: Hello! Our Brilliant Future,OVA (1 eps),Dec 2003 - Dec 2003,368 members,https://myanimelist.net/anime/33176/Nyancos__Hello_Our_Brilliant_Future
13219,4.93,Onikiri Shoujo,ONA (1 eps),Jun 2009 - Jun 2009,460 members,https://myanimelist.net/anime/37547/Onikiri_Shoujo
13220,4.93,Parallel,Music (1 eps),Aug 2014 - Aug 2014,265 members,https://myanimelist.net/anime/38765/Parallel
